city_name,DOY,risk_type,window_days,probability
Faisalabad,22,heat_stress,90,0.76
Faisalabad,22,heavy_rain,90,0.2
Faisalabad,23,frost,15,0.04
Faisalabad,23,heat_stress,15,0.0
Faisalabad,23,heavy_rain,15,0.04
Faisalabad,23,frost,30,0.04
Faisalabad,23,heat_stress,30,0.0
Faisalabad,23,heavy_rain,30,0.08
Faisalabad,23,frost,45,0.04
Faisalabad,23,heat_stress,45,0.0
Faisalabad,23,heavy_rain,45,0.08
Faisalabad,23,frost,60,0.04
Faisalabad,23,heat_stress,60,0.12
Faisalabad,23,heavy_rain,60,0.12
Faisalabad,23,frost,90,0.04
Faisalabad,23,heat_stress,90,0.76
Faisalabad,23,heavy_rain,90,0.2
Faisalabad,24,frost,15,0.04
Faisalabad,24,heat_stress,15,0.0
Faisalabad,24,heavy_rain,15,0.04
Faisalabad,24,frost,30,0.04
Faisalabad,24,heat_stress,30,0.0
Faisalabad,24,heavy_rain,30,0.08
Faisalabad,24,frost,45,0.04
Faisalabad,24,heat_stress,45,0.0
Faisalabad,24,heavy_rain,45,0.08
Faisalabad,24,frost,60,0.04
Faisalabad,24,heat_stress,60,0.12
Faisalabad,24,heavy_rain,60,0.2
Faisalabad,24,frost,90,0.04
Faisalabad,24,heat_stress,90,0.8
Faisalabad,24,heavy_rain,90,0.2
Faisalabad,25,frost,15,0.04
Faisalabad,25,heat_stress,15,0.0
Faisalabad,25,heavy_rain,15,0.04
Faisalabad,25,frost,30,0.04
Faisalabad,25,heat_stress,30,0.0
Faisalabad,25,heavy_rain,30,0.08
Faisalabad,25,frost,45,0.04
Faisalabad,25,heat_stress,45,0.0
Faisalabad,25,heavy_rain,45,0.08
Faisalabad,25,frost,60,0.04
Faisalabad,25,heat_stress,60,0.12
Faisalabad,25,heavy_rain,60,0.2
Faisalabad,25,frost,90,0.04
Faisalabad,25,heat_stress,90,0.88
Faisalabad,25,heavy_rain,90,0.2
Faisalabad,26,frost,15,0.04
Faisalabad,26,heat_stress,15,0.0
Faisalabad,26,heavy_rain,15,0.04
Faisalabad,26,frost,30,0.04
Faisalabad,26,heat_stress,30,0.0
Faisalabad,26,heavy_rain,30,0.08
Faisalabad,26,frost,45,0.04
Faisalabad,26,heat_stress,45,0.0
Faisalabad,26,heavy_rain,45,0.08
Faisalabad,26,frost,60,0.04
Faisalabad,26,heat_stress,60,0.12
Faisalabad,26,heavy_rain,60,0.2
Faisalabad,26,frost,90,0.04
Faisalabad,26,heat_stress,90,0.88
Faisalabad,26,heavy_rain,90,0.2
Faisalabad,27,frost,15,0.04
Faisalabad,27,heat_stress,15,0.0
Faisalabad,27,heavy_rain,15,0.04
Faisalabad,27,frost,30,0.04
Faisalabad,27,heat_stress,30,0.0
Faisalabad,27,heavy_rain,30,0.08
Faisalabad,27,frost,45,0.04
Faisalabad,27,heat_stress,45,0.0
Faisalabad,27,heavy_rain,45,0.08
Faisalabad,27,frost,60,0.04
Faisalabad,27,heat_stress,60,0.12
Faisalabad,27,heavy_rain,60,0.2
Faisalabad,27,frost,90,0.04
Faisalabad,27,heat_stress,90,0.92
Faisalabad,27,heavy_rain,90,0.2
Faisalabad,28,frost,15,0.0
Faisalabad,28,heat_stress,15,0.0
Faisalabad,28,heavy_rain,15,0.08
Faisalabad,28,frost,30,0.0
Faisalabad,28,heat_stress,30,0.0
Faisalabad,28,heavy_rain,30,0.08
Faisalabad,28,frost,45,0.0
Faisalabad,28,heat_stress,45,0.0
Faisalabad,28,heavy_rain,45,0.12
Faisalabad,28,frost,60,0.0
Faisalabad,28,heat_stress,60,0.12
Faisalabad,28,heavy_rain,60,0.2
Faisalabad,28,frost,90,0.0
Faisalabad,28,heat_stress,90,0.96
Faisalabad,28,heavy_rain,90,0.2
Faisalabad,29,frost,15,0.0
Faisalabad,29,heat_stress,15,0.0
Faisalabad,29,heavy_rain,15,0.08
Faisalabad,29,frost,30,0.0
Faisalabad,29,heat_stress,30,0.0
Faisalabad,29,heavy_rain,30,0.08
Faisalabad,29,frost,45,0.0
Faisalabad,29,heat_stress,45,0.0
Faisalabad,29,heavy_rain,45,0.12
Faisalabad,29,frost,60,0.0
Faisalabad,29,heat_stress,60,0.2
Faisalabad,29,heavy_rain,60,0.2
Faisalabad,29,frost,90,0.0
Faisalabad,29,heat_stress,90,0.96
Faisalabad,29,heavy_rain,90,0.2
Faisalabad,30,frost,15,0.0
Faisalabad,30,heat_stress,15,0.0
Faisalabad,30,heavy_rain,15,0.08
Faisalabad,30,frost,30,0.0
Faisalabad,30,heat_stress,30,0.0
Faisalabad,30,heavy_rain,30,0.08
Faisalabad,30,frost,45,0.0
Faisalabad,30,heat_stress,45,0.0
Faisalabad,30,heavy_rain,45,0.12
Faisalabad,30,frost,60,0.0
Faisalabad,30,heat_stress,60,0.2
Faisalabad,30,heavy_rain,60,0.2
Faisalabad,30,frost,90,0.0
Faisalabad,30,heat_stress,90,0.96
Faisalabad,30,heavy_rain,90,0.2
Faisalabad,31,frost,15,0.0
Faisalabad,31,heat_stress,15,0.0
Faisalabad,31,heavy_rain,15,0.08
Faisalabad,31,frost,30,0.0
Faisalabad,31,heat_stress,30,0.0
Faisalabad,31,heavy_rain,30,0.08
Faisalabad,31,frost,45,0.0
Faisalabad,31,heat_stress,45,0.08
Faisalabad,31,heavy_rain,45,0.12
Faisalabad,31,frost,60,0.0
Faisalabad,31,heat_stress,60,0.2
Faisalabad,31,heavy_rain,60,0.2
Faisalabad,31,frost,90,0.0
Faisalabad,31,heat_stress,90,0.96
Faisalabad,31,heavy_rain,90,0.2
Faisalabad,32,frost,15,0.0
Faisalabad,32,heat_stress,15,0.0
Faisalabad,32,heavy_rain,15,0.08
Faisalabad,32,frost,30,0.0
Faisalabad,32,heat_stress,30,0.0
Faisalabad,32,heavy_rain,30,0.08
Faisalabad,32,frost,45,0.0
Faisalabad,32,heat_stress,45,0.08
Faisalabad,32,heavy_rain,45,0.12
Faisalabad,32,frost,60,0.0
Faisalabad,32,heat_stress,60,0.2
Faisalabad,32,heavy_rain,60,0.2
Faisalabad,32,frost,90,0.0
Faisalabad,32,heat_stress,90,0.96
Faisalabad,32,heavy_rain,90,0.2
Faisalabad,33,frost,15,0.0
Faisalabad,33,heat_stress,15,0.0
Faisalabad,33,heavy_rain,15,0.08
Faisalabad,33,frost,30,0.0
Faisalabad,33,heat_stress,30,0.0
Faisalabad,33,heavy_rain,30,0.08
Faisalabad,33,frost,45,0.0
Faisalabad,33,heat_stress,45,0.08
Faisalabad,33,heavy_rain,45,0.12
Faisalabad,33,frost,60,0.0
Faisalabad,33,heat_stress,60,0.2
Faisalabad,33,heavy_rain,60,0.2
Faisalabad,33,frost,90,0.0
Faisalabad,33,heat_stress,90,1.0
Faisalabad,33,heavy_rain,90,0.2
Faisalabad,34,frost,15,0.0
Faisalabad,34,heat_stress,15,0.0
Faisalabad,34,heavy_rain,15,0.08
Faisalabad,34,frost,30,0.0
Faisalabad,34,heat_stress,30,0.0
Faisalabad,34,heavy_rain,30,0.08
Faisalabad,34,frost,45,0.0
Faisalabad,34,heat_stress,45,0.08
Faisalabad,34,heavy_rain,45,0.12
Faisalabad,34,frost,60,0.0
Faisalabad,34,heat_stress,60,0.24
Faisalabad,34,heavy_rain,60,0.2
Faisalabad,34,frost,90,0.0
Faisalabad,34,heat_stress,90,1.0
Faisalabad,34,heavy_rain,90,0.2
Faisalabad,35,frost,15,0.0
Faisalabad,35,heat_stress,15,0.0
Faisalabad,35,heavy_rain,15,0.08
Faisalabad,35,frost,30,0.0
Faisalabad,35,heat_stress,30,0.0
Faisalabad,35,heavy_rain,30,0.08
Faisalabad,35,frost,45,0.0
Faisalabad,35,heat_stress,45,0.08
Faisalabad,35,heavy_rain,45,0.12
Faisalabad,35,frost,60,0.0
Faisalabad,35,heat_stress,60,0.24
Faisalabad,35,heavy_rain,60,0.2
Faisalabad,35,frost,90,0.0
Faisalabad,35,heat_stress,90,1.0
Faisalabad,35,heavy_rain,90,0.2
Faisalabad,36,frost,15,0.0
Faisalabad,36,heat_stress,15,0.0
Faisalabad,36,heavy_rain,15,0.08
Faisalabad,36,frost,30,0.0
Faisalabad,36,heat_stress,30,0.0
Faisalabad,36,heavy_rain,30,0.08
Faisalabad,36,frost,45,0.0
Faisalabad,36,heat_stress,45,0.08
Faisalabad,36,heavy_rain,45,0.12
Faisalabad,36,frost,60,0.0
Faisalabad,36,heat_stress,60,0.28
Faisalabad,36,heavy_rain,60,0.2
Faisalabad,36,frost,90,0.0
Faisalabad,36,heat_stress,90,1.0
Faisalabad,36,heavy_rain,90,0.2
Faisalabad,37,frost,15,0.0
Faisalabad,37,heat_stress,15,0.0
Faisalabad,37,heavy_rain,15,0.04
Faisalabad,37,frost,30,0.0
Faisalabad,37,heat_stress,30,0.0
Faisalabad,37,heavy_rain,30,0.04
Faisalabad,37,frost,45,0.0
Faisalabad,37,heat_stress,45,0.12
Faisalabad,37,heavy_rain,45,0.08
Faisalabad,37,frost,60,0.0
Faisalabad,37,heat_stress,60,0.28
Faisalabad,37,heavy_rain,60,0.16
Faisalabad,37,frost,90,0.0
Faisalabad,37,heat_stress,90,1.0
Faisalabad,37,heavy_rain,90,0.16
Faisalabad,38,frost,15,0.0
Faisalabad,38,heat_stress,15,0.0
Faisalabad,38,heavy_rain,15,0.04
Faisalabad,38,frost,30,0.0
Faisalabad,38,heat_stress,30,0.0
Faisalabad,38,heavy_rain,30,0.04
Faisalabad,38,frost,45,0.0
Faisalabad,38,heat_stress,45,0.12
Faisalabad,38,heavy_rain,45,0.08
Faisalabad,38,frost,60,0.0
Faisalabad,38,heat_stress,60,0.4
Faisalabad,38,heavy_rain,60,0.16
Faisalabad,38,frost,90,0.0
Faisalabad,38,heat_stress,90,1.0
Faisalabad,38,heavy_rain,90,0.16
Faisalabad,39,frost,15,0.0
Faisalabad,39,heat_stress,15,0.0
Faisalabad,39,heavy_rain,15,0.04
Faisalabad,39,frost,30,0.0
Faisalabad,39,heat_stress,30,0.0
Faisalabad,39,heavy_rain,30,0.04
Faisalabad,39,frost,45,0.0
Faisalabad,39,heat_stress,45,0.12
Faisalabad,39,heavy_rain,45,0.16
Faisalabad,39,frost,60,0.0
Faisalabad,39,heat_stress,60,0.4
Faisalabad,39,heavy_rain,60,0.16
Faisalabad,39,frost,90,0.0
Faisalabad,39,heat_stress,90,1.0
Faisalabad,39,heavy_rain,90,0.16
Faisalabad,40,frost,15,0.0
Faisalabad,40,heat_stress,15,0.0
Faisalabad,40,heavy_rain,15,0.04
Faisalabad,40,frost,30,0.0
Faisalabad,40,heat_stress,30,0.0
Faisalabad,40,heavy_rain,30,0.04
Faisalabad,40,frost,45,0.0
Faisalabad,40,heat_stress,45,0.12
Faisalabad,40,heavy_rain,45,0.16
Faisalabad,40,frost,60,0.0
Faisalabad,40,heat_stress,60,0.4
Faisalabad,40,heavy_rain,60,0.16
Faisalabad,40,frost,90,0.0
Faisalabad,40,heat_stress,90,1.0
Faisalabad,40,heavy_rain,90,0.16
Faisalabad,41,frost,15,0.0
Faisalabad,41,heat_stress,15,0.0
Faisalabad,41,heavy_rain,15,0.04
Faisalabad,41,frost,30,0.0
Faisalabad,41,heat_stress,30,0.0
Faisalabad,41,heavy_rain,30,0.04
Faisalabad,41,frost,45,0.0
Faisalabad,41,heat_stress,45,0.12
Faisalabad,41,heavy_rain,45,0.16
Faisalabad,41,frost,60,0.0
Faisalabad,41,heat_stress,60,0.48
Faisalabad,41,heavy_rain,60,0.16
Faisalabad,41,frost,90,0.0
Faisalabad,41,heat_stress,90,1.0
Faisalabad,41,heavy_rain,90,0.16
Faisalabad,42,frost,15,0.0
Faisalabad,42,heat_stress,15,0.0
Faisalabad,42,heavy_rain,15,0.04
Faisalabad,42,frost,30,0.0
Faisalabad,42,heat_stress,30,0.0
Faisalabad,42,heavy_rain,30,0.04
Faisalabad,42,frost,45,0.0
Faisalabad,42,heat_stress,45,0.12
Faisalabad,42,heavy_rain,45,0.16
Faisalabad,42,frost,60,0.0
Faisalabad,42,heat_stress,60,0.52
Faisalabad,42,heavy_rain,60,0.16
Faisalabad,42,frost,90,0.0
Faisalabad,42,heat_stress,90,1.0
Faisalabad,42,heavy_rain,90,0.16
Faisalabad,43,frost,15,0.0
Faisalabad,43,heat_stress,15,0.0
Faisalabad,43,heavy_rain,15,0.04
Faisalabad,43,frost,30,0.0
Faisalabad,43,heat_stress,30,0.0
Faisalabad,43,heavy_rain,30,0.08
Faisalabad,43,frost,45,0.0
Faisalabad,43,heat_stress,45,0.12
Faisalabad,43,heavy_rain,45,0.16
Faisalabad,43,frost,60,0.0
Faisalabad,43,heat_stress,60,0.52
Faisalabad,43,heavy_rain,60,0.16
Faisalabad,43,frost,90,0.0
Faisalabad,43,heat_stress,90,1.0
Faisalabad,43,heavy_rain,90,0.16
Faisalabad,44,frost,15,0.0
Faisalabad,44,heat_stress,15,0.0
Faisalabad,44,heavy_rain,15,0.0
Faisalabad,44,frost,30,0.0
Faisalabad,44,heat_stress,30,0.0
Faisalabad,44,heavy_rain,30,0.04
Faisalabad,44,frost,45,0.0
Faisalabad,44,heat_stress,45,0.2
Faisalabad,44,heavy_rain,45,0.12
Faisalabad,44,frost,60,0.0
Faisalabad,44,heat_stress,60,0.6
Faisalabad,44,heavy_rain,60,0.12
Faisalabad,44,frost,90,0.0
Faisalabad,44,heat_stress,90,1.0
Faisalabad,44,heavy_rain,90,0.12
Faisalabad,45,frost,15,0.0
Faisalabad,45,heat_stress,15,0.0
Faisalabad,45,heavy_rain,15,0.0
Faisalabad,45,frost,30,0.0
Faisalabad,45,heat_stress,30,0.0
Faisalabad,45,heavy_rain,30,0.04
Faisalabad,45,frost,45,0.0
Faisalabad,45,heat_stress,45,0.2
Faisalabad,45,heavy_rain,45,0.12
Faisalabad,45,frost,60,0.0
Faisalabad,45,heat_stress,60,0.6
Faisalabad,45,heavy_rain,60,0.12
Faisalabad,45,frost,90,0.0
Faisalabad,45,heat_stress,90,1.0
Faisalabad,45,heavy_rain,90,0.12
Faisalabad,46,frost,15,0.0
Faisalabad,46,heat_stress,15,0.0
Faisalabad,46,heavy_rain,15,0.0
Faisalabad,46,frost,30,0.0
Faisalabad,46,heat_stress,30,0.08
Faisalabad,46,heavy_rain,30,0.04
Faisalabad,46,frost,45,0.0
Faisalabad,46,heat_stress,45,0.2
Faisalabad,46,heavy_rain,45,0.12
Faisalabad,46,frost,60,0.0
Faisalabad,46,heat_stress,60,0.6
Faisalabad,46,heavy_rain,60,0.12
Faisalabad,46,frost,90,0.0
Faisalabad,46,heat_stress,90,1.0
Faisalabad,46,heavy_rain,90,0.12
Faisalabad,47,frost,15,0.0
Faisalabad,47,heat_stress,15,0.0
Faisalabad,47,heavy_rain,15,0.0
Faisalabad,47,frost,30,0.0
Faisalabad,47,heat_stress,30,0.08
Faisalabad,47,heavy_rain,30,0.04
Faisalabad,47,frost,45,0.0
Faisalabad,47,heat_stress,45,0.2
Faisalabad,47,heavy_rain,45,0.12
Faisalabad,47,frost,60,0.0
Faisalabad,47,heat_stress,60,0.64
Faisalabad,47,heavy_rain,60,0.12
Faisalabad,47,frost,90,0.0
Faisalabad,47,heat_stress,90,1.0
Faisalabad,47,heavy_rain,90,0.12
Faisalabad,48,frost,15,0.0
Faisalabad,48,heat_stress,15,0.0
Faisalabad,48,heavy_rain,15,0.0
Faisalabad,48,frost,30,0.0
Faisalabad,48,heat_stress,30,0.08
Faisalabad,48,heavy_rain,30,0.04
Faisalabad,48,frost,45,0.0
Faisalabad,48,heat_stress,45,0.2
Faisalabad,48,heavy_rain,45,0.12
Faisalabad,48,frost,60,0.0
Faisalabad,48,heat_stress,60,0.64
Faisalabad,48,heavy_rain,60,0.12
Faisalabad,48,frost,90,0.0
Faisalabad,48,heat_stress,90,1.0
Faisalabad,48,heavy_rain,90,0.12
Faisalabad,49,frost,15,0.0
Faisalabad,49,heat_stress,15,0.0
Faisalabad,49,heavy_rain,15,0.0
Faisalabad,49,frost,30,0.0
Faisalabad,49,heat_stress,30,0.08
Faisalabad,49,heavy_rain,30,0.04
Faisalabad,49,frost,45,0.0
Faisalabad,49,heat_stress,45,0.24
Faisalabad,49,heavy_rain,45,0.12
Faisalabad,49,frost,60,0.0
Faisalabad,49,heat_stress,60,0.64
Faisalabad,49,heavy_rain,60,0.12
Faisalabad,49,frost,90,0.0
Faisalabad,49,heat_stress,90,1.0
Faisalabad,49,heavy_rain,90,0.12
Faisalabad,50,frost,15,0.0
Faisalabad,50,heat_stress,15,0.0
Faisalabad,50,heavy_rain,15,0.0
Faisalabad,50,frost,30,0.0
Faisalabad,50,heat_stress,30,0.08
Faisalabad,50,heavy_rain,30,0.04
Faisalabad,50,frost,45,0.0
Faisalabad,50,heat_stress,45,0.24
Faisalabad,50,heavy_rain,45,0.12
Faisalabad,50,frost,60,0.0
Faisalabad,50,heat_stress,60,0.68
Faisalabad,50,heavy_rain,60,0.12
Faisalabad,50,frost,90,0.0
Faisalabad,50,heat_stress,90,1.0
Faisalabad,50,heavy_rain,90,0.12
Faisalabad,51,frost,15,0.0
Faisalabad,51,heat_stress,15,0.0
Faisalabad,51,heavy_rain,15,0.0
Faisalabad,51,frost,30,0.0
Faisalabad,51,heat_stress,30,0.08
Faisalabad,51,heavy_rain,30,0.04
Faisalabad,51,frost,45,0.0
Faisalabad,51,heat_stress,45,0.28
Faisalabad,51,heavy_rain,45,0.12
Faisalabad,51,frost,60,0.0
Faisalabad,51,heat_stress,60,0.76
Faisalabad,51,heavy_rain,60,0.12
Faisalabad,51,frost,90,0.0
Faisalabad,51,heat_stress,90,1.0
Faisalabad,51,heavy_rain,90,0.12
Faisalabad,52,frost,15,0.0
Faisalabad,52,heat_stress,15,0.0
Faisalabad,52,heavy_rain,15,0.0
Faisalabad,52,frost,30,0.0
Faisalabad,52,heat_stress,30,0.12
Faisalabad,52,heavy_rain,30,0.04
Faisalabad,52,frost,45,0.0
Faisalabad,52,heat_stress,45,0.28
Faisalabad,52,heavy_rain,45,0.12
Faisalabad,52,frost,60,0.0
Faisalabad,52,heat_stress,60,0.76
Faisalabad,52,heavy_rain,60,0.12
Faisalabad,52,frost,90,0.0
Faisalabad,52,heat_stress,90,1.0
Faisalabad,52,heavy_rain,90,0.12
Faisalabad,53,frost,15,0.0
Faisalabad,53,heat_stress,15,0.0
Faisalabad,53,heavy_rain,15,0.0
Faisalabad,53,frost,30,0.0
Faisalabad,53,heat_stress,30,0.12
Faisalabad,53,heavy_rain,30,0.04
Faisalabad,53,frost,45,0.0
Faisalabad,53,heat_stress,45,0.4
Faisalabad,53,heavy_rain,45,0.12
Faisalabad,53,frost,60,0.0
Faisalabad,53,heat_stress,60,0.76
Faisalabad,53,heavy_rain,60,0.12
Faisalabad,53,frost,90,0.0
Faisalabad,53,heat_stress,90,1.0
Faisalabad,53,heavy_rain,90,0.12
Faisalabad,54,frost,15,0.0
Faisalabad,54,heat_stress,15,0.0
Faisalabad,54,heavy_rain,15,0.0
Faisalabad,54,frost,30,0.0
Faisalabad,54,heat_stress,30,0.12
Faisalabad,54,heavy_rain,30,0.12
Faisalabad,54,frost,45,0.0
Faisalabad,54,heat_stress,45,0.4
Faisalabad,54,heavy_rain,45,0.12
Faisalabad,54,frost,60,0.0
Faisalabad,54,heat_stress,60,0.8
Faisalabad,54,heavy_rain,60,0.12
Faisalabad,54,frost,90,0.0
Faisalabad,54,heat_stress,90,1.0
Faisalabad,54,heavy_rain,90,0.12
Faisalabad,55,frost,15,0.0
Faisalabad,55,heat_stress,15,0.0
Faisalabad,55,heavy_rain,15,0.0
Faisalabad,55,frost,30,0.0
Faisalabad,55,heat_stress,30,0.12
Faisalabad,55,heavy_rain,30,0.12
Faisalabad,55,frost,45,0.0
Faisalabad,55,heat_stress,45,0.4
Faisalabad,55,heavy_rain,45,0.12
Faisalabad,55,frost,60,0.0
Faisalabad,55,heat_stress,60,0.88
Faisalabad,55,heavy_rain,60,0.12
Faisalabad,55,frost,90,0.0
Faisalabad,55,heat_stress,90,1.0
Faisalabad,55,heavy_rain,90,0.12
Faisalabad,56,frost,15,0.0
Faisalabad,56,heat_stress,15,0.0
Faisalabad,56,heavy_rain,15,0.0
Faisalabad,56,frost,30,0.0
Faisalabad,56,heat_stress,30,0.12
Faisalabad,56,heavy_rain,30,0.12
Faisalabad,56,frost,45,0.0
Faisalabad,56,heat_stress,45,0.48
Faisalabad,56,heavy_rain,45,0.12
Faisalabad,56,frost,60,0.0
Faisalabad,56,heat_stress,60,0.88
Faisalabad,56,heavy_rain,60,0.12
Faisalabad,56,frost,90,0.0
Faisalabad,56,heat_stress,90,1.0
Faisalabad,56,heavy_rain,90,0.12
Faisalabad,57,frost,15,0.0
Faisalabad,57,heat_stress,15,0.0
Faisalabad,57,heavy_rain,15,0.0
Faisalabad,57,frost,30,0.0
Faisalabad,57,heat_stress,30,0.12
Faisalabad,57,heavy_rain,30,0.12
Faisalabad,57,frost,45,0.0
Faisalabad,57,heat_stress,45,0.52
Faisalabad,57,heavy_rain,45,0.12
Faisalabad,57,frost,60,0.0
Faisalabad,57,heat_stress,60,0.92
Faisalabad,57,heavy_rain,60,0.12
Faisalabad,57,frost,90,0.0
Faisalabad,57,heat_stress,90,1.0
Faisalabad,57,heavy_rain,90,0.12
Faisalabad,58,frost,15,0.0
Faisalabad,58,heat_stress,15,0.0
Faisalabad,58,heavy_rain,15,0.04
Faisalabad,58,frost,30,0.0
Faisalabad,58,heat_stress,30,0.12
Faisalabad,58,heavy_rain,30,0.12
Faisalabad,58,frost,45,0.0
Faisalabad,58,heat_stress,45,0.52
Faisalabad,58,heavy_rain,45,0.12
Faisalabad,58,frost,60,0.0
Faisalabad,58,heat_stress,60,0.96
Faisalabad,58,heavy_rain,60,0.12
Faisalabad,58,frost,90,0.0
Faisalabad,58,heat_stress,90,1.0
Faisalabad,58,heavy_rain,90,0.12
Faisalabad,59,frost,15,0.0
Faisalabad,59,heat_stress,15,0.0
Faisalabad,59,heavy_rain,15,0.04
Faisalabad,59,frost,30,0.0
Faisalabad,59,heat_stress,30,0.2
Faisalabad,59,heavy_rain,30,0.12
Faisalabad,59,frost,45,0.0
Faisalabad,59,heat_stress,45,0.6
Faisalabad,59,heavy_rain,45,0.12
Faisalabad,59,frost,60,0.0
Faisalabad,59,heat_stress,60,0.96
Faisalabad,59,heavy_rain,60,0.12
Faisalabad,59,frost,90,0.0
Faisalabad,59,heat_stress,90,1.0
Faisalabad,59,heavy_rain,90,0.12
Faisalabad,60,frost,15,0.0
Faisalabad,60,heat_stress,15,0.0
Faisalabad,60,heavy_rain,15,0.04
Faisalabad,60,frost,30,0.0
Faisalabad,60,heat_stress,30,0.2
Faisalabad,60,heavy_rain,30,0.12
Faisalabad,60,frost,45,0.0
Faisalabad,60,heat_stress,45,0.6
Faisalabad,60,heavy_rain,45,0.12
Faisalabad,60,frost,60,0.0
Faisalabad,60,heat_stress,60,0.96
Faisalabad,60,heavy_rain,60,0.12
Faisalabad,60,frost,90,0.0
Faisalabad,60,heat_stress,90,1.0
Faisalabad,60,heavy_rain,90,0.12
Faisalabad,61,frost,15,0.0
Faisalabad,61,heat_stress,15,0.08
Faisalabad,61,heavy_rain,15,0.04
Faisalabad,61,frost,30,0.0
Faisalabad,61,heat_stress,30,0.2
Faisalabad,61,heavy_rain,30,0.12
Faisalabad,61,frost,45,0.0
Faisalabad,61,heat_stress,45,0.6
Faisalabad,61,heavy_rain,45,0.12
Faisalabad,61,frost,60,0.0
Faisalabad,61,heat_stress,60,0.96
Faisalabad,61,heavy_rain,60,0.12
Faisalabad,61,frost,90,0.0
Faisalabad,61,heat_stress,90,1.0
Faisalabad,61,heavy_rain,90,0.12
Faisalabad,62,frost,15,0.0
Faisalabad,62,heat_stress,15,0.08
Faisalabad,62,heavy_rain,15,0.04
Faisalabad,62,frost,30,0.0
Faisalabad,62,heat_stress,30,0.2
Faisalabad,62,heavy_rain,30,0.12
Faisalabad,62,frost,45,0.0
Faisalabad,62,heat_stress,45,0.64
Faisalabad,62,heavy_rain,45,0.12
Faisalabad,62,frost,60,0.0
Faisalabad,62,heat_stress,60,0.96
Faisalabad,62,heavy_rain,60,0.12
Faisalabad,62,frost,90,0.0
Faisalabad,62,heat_stress,90,1.0
Faisalabad,62,heavy_rain,90,0.12
Faisalabad,63,frost,15,0.0
Faisalabad,63,heat_stress,15,0.08
Faisalabad,63,heavy_rain,15,0.04
Faisalabad,63,frost,30,0.0
Faisalabad,63,heat_stress,30,0.2
Faisalabad,63,heavy_rain,30,0.12
Faisalabad,63,frost,45,0.0
Faisalabad,63,heat_stress,45,0.64
Faisalabad,63,heavy_rain,45,0.12
Faisalabad,63,frost,60,0.0
Faisalabad,63,heat_stress,60,1.0
Faisalabad,63,heavy_rain,60,0.12
Faisalabad,63,frost,90,0.0
Faisalabad,63,heat_stress,90,1.0
Faisalabad,63,heavy_rain,90,0.12
Faisalabad,64,frost,15,0.0
Faisalabad,64,heat_stress,15,0.08
Faisalabad,64,heavy_rain,15,0.04
Faisalabad,64,frost,30,0.0
Faisalabad,64,heat_stress,30,0.24
Faisalabad,64,heavy_rain,30,0.12
Faisalabad,64,frost,45,0.0
Faisalabad,64,heat_stress,45,0.64
Faisalabad,64,heavy_rain,45,0.12
Faisalabad,64,frost,60,0.0
Faisalabad,64,heat_stress,60,1.0
Faisalabad,64,heavy_rain,60,0.12
Faisalabad,64,frost,90,0.0
Faisalabad,64,heat_stress,90,1.0
Faisalabad,64,heavy_rain,90,0.12
Faisalabad,65,frost,15,0.0
Faisalabad,65,heat_stress,15,0.08
Faisalabad,65,heavy_rain,15,0.04
Faisalabad,65,frost,30,0.0
Faisalabad,65,heat_stress,30,0.24
Faisalabad,65,heavy_rain,30,0.12
Faisalabad,65,frost,45,0.0
Faisalabad,65,heat_stress,45,0.68
Faisalabad,65,heavy_rain,45,0.12
Faisalabad,65,frost,60,0.0
Faisalabad,65,heat_stress,60,1.0
Faisalabad,65,heavy_rain,60,0.12
Faisalabad,65,frost,90,0.0
Faisalabad,65,heat_stress,90,1.0
Faisalabad,65,heavy_rain,90,0.12
Faisalabad,66,frost,15,0.0
Faisalabad,66,heat_stress,15,0.08
Faisalabad,66,heavy_rain,15,0.04
Faisalabad,66,frost,30,0.0
Faisalabad,66,heat_stress,30,0.28
Faisalabad,66,heavy_rain,30,0.12
Faisalabad,66,frost,45,0.0
Faisalabad,66,heat_stress,45,0.76
Faisalabad,66,heavy_rain,45,0.12
Faisalabad,66,frost,60,0.0
Faisalabad,66,heat_stress,60,1.0
Faisalabad,66,heavy_rain,60,0.12
Faisalabad,66,frost,90,0.0
Faisalabad,66,heat_stress,90,1.0
Faisalabad,66,heavy_rain,90,0.12
Faisalabad,67,frost,15,0.0
Faisalabad,67,heat_stress,15,0.12
Faisalabad,67,heavy_rain,15,0.04
Faisalabad,67,frost,30,0.0
Faisalabad,67,heat_stress,30,0.28
Faisalabad,67,heavy_rain,30,0.12
Faisalabad,67,frost,45,0.0
Faisalabad,67,heat_stress,45,0.76
Faisalabad,67,heavy_rain,45,0.12
Faisalabad,67,frost,60,0.0
Faisalabad,67,heat_stress,60,1.0
Faisalabad,67,heavy_rain,60,0.12
Faisalabad,67,frost,90,0.0
Faisalabad,67,heat_stress,90,1.0
Faisalabad,67,heavy_rain,90,0.12
Faisalabad,68,frost,15,0.0
Faisalabad,68,heat_stress,15,0.12
Faisalabad,68,heavy_rain,15,0.04
Faisalabad,68,frost,30,0.0
Faisalabad,68,heat_stress,30,0.4
Faisalabad,68,heavy_rain,30,0.12
Faisalabad,68,frost,45,0.0
Faisalabad,68,heat_stress,45,0.76
Faisalabad,68,heavy_rain,45,0.12
Faisalabad,68,frost,60,0.0
